x,y,species cloglog values
602.0,602.0,0.673601
603.0,603.0,0.694519
604.0,604.0,0.00880126
605.0,605.0,0.12923077
606.0,606.0,0.006062535
607.0,607.0,7.223616E-4
608.0,608.0,0.0044959243
609.0,609.0,0.0020523947
610.0,610.0,0.006305477
611.0,611.0,0.004628369
612.0,612.0,0.009726106
613.0,613.0,0.011493653
614.0,614.0,0.021507388
615.0,615.0,0.5004303
616.0,616.0,0.07939646
617.0,617.0,0.29453945
618.0,618.0,0.056664936
619.0,619.0,0.15666491
620.0,620.0,0.020215563
621.0,621.0,0.0037972715
622.0,622.0,0.0051266938
623.0,623.0,0.036984194
624.0,624.0,0.003310804
625.0,625.0,0.0028744966
626.0,626.0,0.05820399
627.0,627.0,0.001806706
628.0,628.0,0.010515926
629.0,629.0,0.08916859
630.0,630.0,0.018751435
631.0,631.0,0.24691203
632.0,632.0,0.0044419644
633.0,633.0,0.0045927824
634.0,634.0,0.13015248
635.0,635.0,0.0063211517
636.0,636.0,0.19644101
637.0,637.0,0.001233038
638.0,638.0,0.058766574
639.0,639.0,0.0050189383
640.0,640.0,0.0051767193
641.0,641.0,0.0067302156
642.0,642.0,0.010332749
643.0,643.0,0.0020225535
644.0,644.0,0.24408193
645.0,645.0,0.15895836
646.0,646.0,0.010429691
647.0,647.0,0.082467236
648.0,648.0,0.0095142685
649.0,649.0,0.006714493
650.0,650.0,2.498192E-4
651.0,651.0,0.024783276
652.0,652.0,0.011293474
653.0,653.0,0.0077742897
654.0,654.0,0.04587888
655.0,655.0,0.13086817
656.0,656.0,0.040480077
657.0,657.0,0.0015961435
658.0,658.0,0.06641351
659.0,659.0,0.12766305
660.0,660.0,0.6469305
661.0,661.0,0.012038372
662.0,662.0,0.002186149
663.0,663.0,0.0013396
664.0,664.0,0.016176805
665.0,665.0,0.3497134
666.0,666.0,0.013863589
667.0,667.0,0.0010630845
668.0,668.0,0.010792184
669.0,669.0,0.02208865
670.0,670.0,0.0046136156
671.0,671.0,0.0015522937
672.0,672.0,0.59779155
673.0,673.0,0.11019762
674.0,674.0,0.015286273
675.0,675.0,0.016277136
676.0,676.0,0.0023757794
677.0,677.0,0.24500152
678.0,678.0,0.30446923
679.0,679.0,0.45861346
680.0,680.0,0.025674757
681.0,681.0,0.0028623694
682.0,682.0,0.019213766
683.0,683.0,0.0116238715
684.0,684.0,0.009732482
685.0,685.0,0.020008966
686.0,686.0,0.0011247525
687.0,687.0,0.13346373
688.0,688.0,0.032721728
689.0,689.0,0.018294023
690.0,690.0,0.046407282
691.0,691.0,0.05871605
692.0,692.0,0.6406594
693.0,693.0,0.5504813
694.0,694.0,9.740273E-4
695.0,695.0,0.003210636
696.0,696.0,0.042410243
697.0,697.0,0.024992855
698.0,698.0,0.11175309
699.0,699.0,0.23726785
700.0,700.0,0.42810297
701.0,701.0,0.060656488
702.0,702.0,0.025835881
703.0,703.0,0.56304806
704.0,704.0,0.033685524
705.0,705.0,0.07131332
706.0,706.0,0.0636077
707.0,707.0,0.6048334
708.0,708.0,0.6571621
709.0,709.0,0.0032214366
710.0,710.0,0.004311706
711.0,711.0,0.0012021335
712.0,712.0,0.0023542643
713.0,713.0,0.09677675
714.0,714.0,0.0034553618
715.0,715.0,0.14892147
716.0,716.0,0.3347909
717.0,717.0,0.67804235
718.0,718.0,0.035550408
719.0,719.0,0.0092964275
720.0,720.0,0.012852731
721.0,721.0,0.1374275
722.0,722.0,0.12895682
723.0,723.0,0.0038692185
724.0,724.0,0.0011348212
725.0,725.0,0.33719203
726.0,726.0,0.001485198
727.0,727.0,0.003094895
728.0,728.0,0.24153492
729.0,729.0,0.007319953
730.0,730.0,0.008255712
731.0,731.0,0.004781676
732.0,732.0,0.0068638762
733.0,733.0,0.007264783
734.0,734.0,0.0032552145
735.0,735.0,0.20584421
736.0,736.0,0.0019068337
737.0,737.0,0.041610546
738.0,738.0,0.11369885
739.0,739.0,0.0016074802
740.0,740.0,0.5695773
741.0,741.0,0.0031363547
742.0,742.0,0.014357356
743.0,743.0,0.28073305
744.0,744.0,0.0038501841
